data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
youtube,query_4_27,VEQ,CFL,162512,7585,MMI,MMN,MM,194.534,173.125,193.811,243.61,251.849,294.621,31.13583186240302,30.117252798303745,25.74494010949661
youtube,query_4_28,VEQ,CFL,167372,7828,MMI,MMN,MM,172.501,178.057,176.252,221.816,259.472,262.522,35.29051105420709,30.16895850033915,29.818453310579685
youtube,query_4_29,VEQ,CFL,167020,8131,MMI,MMN,MM,173.668,174.398,174.332,226.999,253.928,259.967,35.81954105524694,32.020887810718,31.27704670208142
youtube,query_4_30,VEQ,CFL,169880,7284,MMI,MMN,MM,173.399,174.163,172.433,222.962,230.424,234.277,32.66924408643626,31.611290490573897,31.09140035086671
youtube,query_4_31,VEQ,CFL,176168,7453,MMI,MM,MMN,176.398,170.459,176.084,261.291,294.376,300.16,28.52375321002254,25.317960703318207,24.83009061833689
youtube,query_4_32,VEQ,CFL,166940,7955,MMI,MMN,MM,173.756,172.088,222.155,227.762,256.178,311.865,34.926809564369826,31.05262746996229,25.50783191445016
youtube,query_4_33,VEQ,CFL,153664,6444,MMI,MMN,MM,169.735,165.791,168.001,214.232,234.903,241.979,30.079539938011127,27.43259983908252,26.6304100769075
youtube,query_4_34,VEQ,CFL,125568,2839,MMI,MM,MMN,154.398,158.459,159.491,175.116,186.289,187.655,16.212110829393087,15.239761875365696,15.128826836481842
youtube,query_4_35,VEQ,CFL,168216,7979,MMI,MMN,MM,177.477,177.915,175.233,234.225,266.684,268.969,34.06553527590992,29.919305245159062,29.665128695128438
youtube,query_4_36,VEQ,CFL,167468,8142,MMI,MMN,MM,170.749,171.753,171.806,235.042,266.13,272.151,34.64061742156721,30.59407056701612,29.917215075454436
youtube,query_4_37,VEQ,CFL,197804,9485,MMI,MMN,MM,190.414,190.124,190.031,278.132,324.217,330.045,34.10251247609049,29.25509766606933,28.73850535533033
youtube,query_4_38,VEQ,CFL,170696,8613,MMI,MMN,MM,184.638,171.942,171.161,227.805,252.572,254.928,37.808652136695855,34.10116719192943,33.78601016757673
youtube,query_4_39,VEQ,CFL,156068,7647,MMI,MMN,MM,162.545,166.136,166.573,208.638,232.049,237.283,36.652000115031775,32.95424673237118,32.22734034886612
youtube,query_4_40,VEQ,CFL,175284,6840,MMI,MMN,MM,188.902,188.079,222.775,237.557,255.558,295.314,28.793089658481964,26.764961378630293,23.161787114732117
youtube,query_4_41,VEQ,CFL,179776,8643,MMI,MMN,MM,189.14,177.486,174.802,254.549,280.946,284.499,33.95416992406177,30.76391904494102,30.379720139613845
youtube,query_4_42,VEQ,CFL,166304,8076,MMI,MMN,MM,169.801,171.117,166.481,221.6,248.088,248.145,36.44404332129964,32.552965076908194,32.54548751737895
youtube,query_4_43,VEQ,CFL,195464,10339,MMN,MM,MMI,177.387,178.326,240.422,263.259,269.088,279.41,39.27311127064981,38.42237483648472,37.002970545077126
youtube,query_4_44,VEQ,CFL,144864,3012,MMN,MM,MMI,170.698,173.978,174.277,216.454,218.909,222.705,13.915196762360594,13.759141926553957,13.52461776789924
youtube,query_4_45,VEQ,CFL,186624,8804,MMI,MMN,MM,185.126,187.909,186.846,251.031,292.03,295.772,35.07136568790309,30.147587576618843,29.7661712400092
youtube,query_4_46,VEQ,CFL,148960,6416,MMI,MMN,MM,163.422,164.73,162.509,197.878,205.514,208.055,32.42401883989125,31.21928433099448,30.837999567422077
youtube,query_4_47,VEQ,CFL,162252,7804,MMI,MMN,MM,179.597,166.922,171.758,225.277,237.287,246.189,34.641796543810514,32.88844310897773,31.69922295472178
youtube,query_4_48,VEQ,CFL,183752,9311,MMI,MMN,MM,174.117,177.837,178.74,204.987,266.276,270.075,45.42239263953324,34.96747735432408,34.47560862723318
youtube,query_4_49,VEQ,CFL,141948,6208,MMI,MM,MMN,158.917,153.756,158.572,193.523,196.915,197.938,32.07887434568501,31.526293070614223,31.363356202447232
youtube,query_4_50,VEQ,CFL,173184,7341,MMI,MM,MMN,173.823,173.823,183.199,224.957,238.388,241.47,32.63290317705162,30.794335285333155,30.401292085973413
