data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
youtube,query_32_19,VEQ,CFL,854168,2146,MMI,MMN,MM,874.519,865.095,892.894,100880,100871,100898,0.0244448850118953,0.0212746973857699,0.0212690043410176
youtube,query_32_20,VEQ,CFL,885612,8077,MMI,MMN,MM,913.746,914.269,950.36,100915,100918,100952,0.0887776841896645,0.0804217285320755,0.0800083207861161
youtube,query_32_21,VEQ,CFL,880920,1601,MMI,MMN,MM,841.592,895.933,918.993,100843,100897,100920,0.0282419206092639,0.0161649999504445,0.015864050733254
youtube,query_32_22,VEQ,CFL,942796,4314,MMI,MMN,MM,897.998,888.13,869.236,100902,100892,100871,0.0573526788368912,0.0428577092336359,0.0427674951175263
youtube,query_32_23,VEQ,CFL,840008,7303,MMI,MMN,MM,802.025,796.267,819.255,100805,100798,100823,0.0771092703734933,0.0724518343617929,0.0724338692560229
youtube,query_32_24,VEQ,CFL,840684,3875,MMI,MM,MMN,825.602,847.098,847.688,100827,100848,100849,0.0452160631576859,0.0384241630969379,0.0384237820900554
youtube,query_32_25,VEQ,CFL,764796,5287,MMI,MM,MMN,765.128,765.283,775.218,100767,100769,100777,0.0529637679002054,0.0524665323661046,0.0524623674052611
youtube,query_32_26,VEQ,CFL,905628,4883,MMI,MMN,MM,858.733,854.644,846.715,100863,100856,100848,0.057166651795009,0.0492186880304592,0.0484194034586704
youtube,query_32_27,VEQ,CFL,822552,4023,MMI,MM,MMN,832.3,822.282,952.728,100834,100824,100957,0.0414840232461273,0.0399012139966674,0.0398684588488168
youtube,query_32_28,VEQ,CFL,843420,4793,MMI,MM,MMN,1038.28,837.27,876.882,101042,100839,100878,0.0599948536252251,0.0475312131219071,0.047512837288606
youtube,query_32_29,VEQ,CFL,603212,1958,MM,MMN,MMI,837.945,845.497,809.054,100843,100847,100814,0.0194163204188689,0.0194155502890517,0.0154442835320491
youtube,query_32_30,VEQ,CFL,1044212,7575,MMI,MMN,MM,1013.33,1036.37,1152.11,101015,101042,101156,0.0839578280453398,0.0749985154688149,0.0748843370635454
youtube,query_32_31,VEQ,CFL,812952,5257,MMN,MM,MMI,892.042,922.199,975.639,100893,100924,100980,0.052600279504029,0.0520887004082279,0.0520697167755991
youtube,query_32_32,VEQ,CFL,829072,3176,MMI,MMN,MM,916.455,949.222,997.428,100921,100954,100999,0.0350967588509824,0.0314598728133605,0.0314458558995633
youtube,query_32_33,VEQ,CFL,683892,7592,MMI,MMN,MM,833.805,820.427,823.172,100835,100824,100826,0.0767392274507859,0.0753094501309212,0.0752980382044314
youtube,query_32_34,VEQ,CFL,606752,1211,MMN,MM,MMI,762.475,794.528,808.117,100768,100800,100814,0.0120177040330263,0.0120138888888888,0.0009522486956176
youtube,query_32_35,VEQ,CFL,773628,4272,MMI,MMN,MM,833.253,816.548,799.557,100835,100820,100801,0.0455397431447414,0.0450307478674866,0.0423805319391672
youtube,query_32_36,VEQ,CFL,810124,3553,MMI,MMN,MM,957.858,904.614,924.935,100962,100909,100929,0.0415007626631802,0.0352198515494158,0.035202964460165
youtube,query_32_37,VEQ,CFL,883488,3991,MMN,MM,MMI,864.151,880.857,851.742,100868,100885,100853,0.0395665622397588,0.0395598949298706,0.0083289540221907
youtube,query_32_38,VEQ,CFL,888716,7090,MMI,MMN,MM,884.102,880.647,904.139,100886,100885,100908,0.0759173720833416,0.0702978639044456,0.0702620208506758
youtube,query_32_39,VEQ,CFL,747476,1769,MMI,MMN,MM,822.223,833.892,820.607,100824,100835,100822,0.0246469094660001,0.0179501165269995,0.0175457737398583
youtube,query_32_40,VEQ,CFL,1080504,4864,MMI,MMN,MM,1042.29,1018.46,1023.12,101044,101022,101024,0.0674557618463243,0.0489992278909544,0.0481469749762432
youtube,query_32_41,VEQ,CFL,764244,4237,MMN,MM,MMI,807.5,818.622,805.94,100812,100823,100807,0.042494941078443,0.0420241413169614,0.0397591437102582
youtube,query_32_42,VEQ,CFL,807800,1532,MMI,MMN,MM,902.877,853.778,803.714,100908,100859,100809,0.0232488999881079,0.0152787554903379,0.0151970558184289
youtube,query_32_43,VEQ,CFL,872000,5601,MMI,MMN,MM,899.969,847.15,856.291,100904,100849,100861,0.0668952667882343,0.0564903965334311,0.055531870594184
youtube,query_32_44,VEQ,CFL,932700,24546,MMN,MM,MMI,742.755,731.756,720.178,100744,100733,100722,0.2450071468276026,0.2436738705290222,0.2423005897420623
youtube,query_32_45,VEQ,CFL,809688,6021,MMN,MM,MMI,828.516,841.984,815.195,100830,100843,100819,0.0600912426857086,0.0597066727487282,0.0593142165663218
youtube,query_32_46,VEQ,CFL,899056,5009,MMI,MMN,MM,825.035,836.645,874.916,100829,100840,100879,0.0574437909728351,0.0509222530741769,0.0496535453364922
youtube,query_32_47,VEQ,CFL,881752,6799,MMI,MMN,MM,816.519,780.268,792.574,100818,100784,100794,0.0735979686167152,0.0674611049372916,0.0674544119689664
youtube,query_32_48,VEQ,CFL,894532,1894,MMN,MM,MMI,855.456,857.811,876.547,100857,100859,100881,0.018878213708518,0.0187786910439326,0.0154736769064541
youtube,query_32_49,VEQ,CFL,836436,5851,MMI,MMN,MM,807.575,796.655,873.768,100811,100798,100877,0.0627907668805983,0.0580467866425921,0.0580013283503672
youtube,query_32_50,VEQ,CFL,881440,1310,MMI,MMN,MM,791.864,823.397,831.288,100793,100828,100836,0.0160824660442689,0.0130122584996231,0.0129913919631877
