data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
eu2005,query_4_41,VEQ,CFL,513076,21741,MMI,MM,MMN,472.706,444.97,466.442,958.794,1095.47,1106.34,22.67536092215846,19.846276027641103,19.65128260751668
eu2005,query_4_42,VEQ,CFL,526280,21766,MMI,MM,MMN,467.518,438.545,450.529,995.142,1098.01,1104.73,21.872255416814884,19.823134579830786,19.7025517547274
eu2005,query_4_43,VEQ,CFL,568584,26042,MMI,MMN,MM,572.583,451.536,477.782,977.703,1057.4,1096.57,26.63590067740408,24.628333648571967,23.74859790072681
eu2005,query_4_44,VEQ,CFL,557584,11655,MMI,MMN,MM,503.161,496.845,520.456,744.326,772.104,807.44,15.658461480587809,15.095116720027352,14.43450906568909
eu2005,query_4_45,VEQ,CFL,539088,23131,MMI,MMN,MM,443.649,444.313,461.357,1017.48,1143.45,1197.21,22.73361638558006,20.229131138222048,19.320754086584643
eu2005,query_4_46,VEQ,CFL,449068,15246,MMN,MMI,MM,410.46,402.392,406.669,694.428,696.885,713.665,21.954759888714165,21.877354226307062,21.36296441607757
eu2005,query_4_47,VEQ,CFL,492404,21158,MMI,MMN,MM,471.083,433.371,430.599,966.509,1005.43,1010.36,21.89115673004597,21.043732532349345,20.941050714596777
eu2005,query_4_48,VEQ,CFL,602416,28272,MMI,MMN,MM,474.692,476.783,481.157,964.761,1065.94,1092.58,29.30466716627227,26.52306884064769,25.87636603269326
eu2005,query_4_49,VEQ,CFL,403036,14676,MMI,MMN,MM,380.809,376.173,405.233,617.641,650.374,692.77,23.761375944925938,22.565477709748546,21.18452011490105
eu2005,query_4_50,VEQ,CFL,564076,19226,MMI,MM,MMN,442.953,481.752,612.658,854.895,924.799,1028.31,22.489311552880764,20.789382341460144,18.696696521476987
